20210100|2021010001|M00167|16/01/2021||12|2291115040600071|0056706||1|11111111|||19.49|0.00|3.51|||||||0.00||23.00|PEN|1.000||||||||1|
20210100|2021010001|M00168|16/01/2021||12|2291115040600071|0056707||1|11111111|||42.37|0.00|7.63|||||||0.00||50.00|PEN|1.000||||||||1|
20210100|2021010001|M00169|16/01/2021||12|2291115040600071|0056708||1|11111111|||38.98|0.00|7.02|||||||0.00||46.00|PEN|1.000||||||||1|
20210100|2021010001|M00170|16/01/2021||12|2291115040600071|0056709||1|11111111|||38.14|0.00|6.86|||||||0.00||45.00|PEN|1.000||||||||1|
20210100|2021010001|M00171|16/01/2021||12|2291115040600071|0056710||1|11111111|||57.63|0.00|10.37|||||||0.00||68.00|PEN|1.000||||||||1|
20210100|2021010001|M00172|16/01/2021||12|2291115040600071|0056711||1|11111111|||51.69|0.00|9.31|||||||0.00||61.00|PEN|1.000||||||||1|
20210100|2021010001|M00173|16/01/2021||12|2291115040600071|0056712||1|11111111|||34.75|0.00|6.25|||||||0.00||41.00|PEN|1.000||||||||1|
20210100|2021010001|M00174|16/01/2021||12|2291115040600071|0056713||1|11111111|||79.66|0.00|14.34|||||||0.00||94.00|PEN|1.000||||||||1|
20210100|2021010001|M00175|17/01/2021||12|2291115040600071|0056714||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00176|17/01/2021||12|2291115040600071|0056715||1|11111111|||56.78|0.00|10.22|||||||0.00||67.00|PEN|1.000||||||||1|
20210100|2021010001|M00177|17/01/2021||12|2291115040600071|0056716||1|11111111|||62.71|0.00|11.29|||||||0.00||74.00|PEN|1.000||||||||1|
20210100|2021010001|M00178|17/01/2021||12|2291115040600071|0056717||1|11111111|||38.14|0.00|6.86|||||||0.00||45.00|PEN|1.000||||||||1|
20210100|2021010001|M00179|17/01/2021||12|2291115040600071|0056718||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00180|17/01/2021||12|2291115040600071|0056719||1|11111111|||16.53|0.00|2.97|||||||0.00||19.50|PEN|1.000||||||||1|
20210100|2021010001|M00181|17/01/2021||12|2291115040600071|0056720||1|11111111|||109.32|0.00|19.68|||||||0.00||129.00|PEN|1.000||||||||1|
